1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,1,0.559,0.324,12.641,2.067,-0.404,-0.046,1314,886,600,818
26,1,0.354,0.571,12.701,1.483,0.053,0.103,1295,856,571,780
27,1,0.379,0.57,12.703,1.483,-0.111,0.103,1299,856,574,781
28,1,0.404,0.567,12.704,1.483,-0.274,0.103,1302,856,577,782
29,1,0.22,0.864,12.067,0.997,0.27,-1.391,1229,787,617,713
30,1,0.166,0.991,11.715,0.833,0.39,-2.143,1196,755,643,683
31,1,0.132,1.088,11.392,0.726,0.432,-2.789,1169,730,667,660
32,1,0.104,1.174,11.068,0.64,0.446,-3.397,1143,707,690,640
33,1,0.081,1.255,10.736,0.567,0.44,-3.984,1119,685,714,620
34,1,0.06,1.331,10.404,0.503,0.424,-4.537,1095,665,737,603
35,1,0.035,1.405,10.08,0.435,0.398,-5.04,1073,646,758,586
36,1,0.02,1.474,9.735,0.392,0.36,-5.556,1051,627,781,570
37,1,0.005,1.54,9.403,0.35,0.316,-6.019,1030,610,801,556
38,1,-0.011,1.604,9.074,0.308,0.267,-6.449,1010,594,821,542
39,1,-0.028,1.664,8.744,0.268,0.207,-6.858,991,579,840,530
40,1,-0.045,1.721,8.414,0.229,0.143,-7.248,973,565,858,518
41,1,-0.058,1.772,8.079,0.2,0.067,-7.625,955,551,876,507
42,1,-0.075,1.824,7.761,0.165,-0.006,-7.956,938,539,892,496
43,1,-0.091,1.873,7.444,0.133,-0.084,-8.267,922,527,908,487
44,1,-0.104,1.918,7.119,0.107,-0.169,-8.577,906,516,924,478
45,1,-0.121,1.965,6.808,0.077,-0.248,-8.852,891,505,938,469
46,1,-0.129,2.002,6.504,0.062,-0.344,-9.103,877,496,953,461
47,1,-0.138,2.04,6.198,0.046,-0.435,-9.346,864,487,967,454
48,1,-0.154,2.072,5.877,0.02,-0.536,-9.602,850,478,980,447
49,1,-0.169,2.102,5.56,-0.004,-0.639,-9.841,836,470,993,441
50,1,-0.185,2.126,5.249,-0.027,-0.747,-10.062,823,463,1005,435
51,1,-0.198,2.151,4.942,-0.046,-0.853,-10.268,811,456,1017,430
52,1,-0.21,2.174,4.639,-0.062,-0.961,-10.46,799,450,1029,425
53,1,-0.223,2.193,4.337,-0.079,-1.072,-10.644,787,444,1040,420
54,1,-0.236,2.208,4.035,-0.095,-1.186,-10.82,776,439,1051,416
55,1,-0.247,2.223,3.738,-0.109,-1.3,-10.984,766,434,1061,412
56,1,-0.259,2.233,3.44,-0.124,-1.417,-11.143,755,429,1071,409
57,1,-0.269,2.24,3.144,-0.135,-1.536,-11.295,745,425,1081,406
58,1,-0.282,2.243,2.841,-0.149,-1.659,-11.449,735,421,1091,403
59,1,-0.293,2.243,2.542,-0.161,-1.784,-11.594,725,418,1101,401
60,1,-0.304,2.241,2.246,-0.171,-1.909,-11.73,716,415,1110,399
61,1,-0.316,2.237,1.958,-0.183,-2.034,-11.851,707,412,1118,397
62,1,-0.329,2.23,1.67,-0.196,-2.16,-11.969,698,410,1127,396
63,1,-0.34,2.221,1.386,-0.207,-2.288,-12.077,689,408,1135,394
64,1,-0.353,2.21,1.103,-0.219,-2.415,-12.181,681,406,1142,393
65,1,-0.363,2.194,0.82,-0.226,-2.546,-12.282,673,404,1150,392
66,1,-0.374,2.177,0.535,-0.235,-2.675,-12.382,665,403,1158,392
67,1,-0.386,2.157,0.253,-0.245,-2.808,-12.476,657,402,1165,391
68,1,-0.397,2.135,-0.033,-0.254,-2.938,-12.571,649,401,1172,391
69,1,-0.408,2.11,-0.313,-0.262,-3.071,-12.657,642,401,1179,391
70,1,-0.422,2.081,-0.595,-0.273,-3.205,-12.744,634,401,1186,391
71,1,-0.433,2.05,-0.873,-0.282,-3.34,-12.823,627,401,1193,392
