1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,1,-1.277,0.846,-12.785,-0.208,-0.298,0.126,390,397,1387,397
26,1,-1.254,0.889,-12.625,-0.143,-0.341,0.509,392,396,1386,395
27,1,-1.237,0.959,-12.399,-0.096,-0.316,1.042,396,393,1384,393
28,1,-1.217,1.045,-12.118,-0.043,-0.254,1.683,399,390,1381,389
29,1,-1.199,1.139,-11.82,0.001,-0.179,2.327,403,387,1378,386
30,1,-1.175,1.234,-11.485,0.058,-0.113,3.017,408,383,1374,382
31,1,-1.155,1.331,-11.158,0.101,-0.049,3.643,413,379,1371,379
32,1,-1.138,1.419,-10.831,0.134,-0.013,4.231,417,376,1367,375
33,1,-1.136,1.418,-10.76,0.134,-0.176,4.231,418,377,1366,376
34,1,-1.151,1.521,-10.404,0.099,-0.115,4.825,421,373,1360,371
35,1,-1.176,1.593,-10.166,0.044,-0.126,5.144,422,370,1355,368
36,1,-0.917,1.674,-11.319,0.555,-0.123,2.697,426,359,1387,360
37,1,-0.688,1.717,-11.639,0.978,-0.197,1.992,436,355,1405,358
38,1,-0.819,1.853,-10.216,0.701,-0.095,4.611,444,354,1377,355
39,1,-0.881,1.96,-9.278,0.565,-0.058,6.196,451,353,1359,352
40,1,-0.91,2.047,-8.614,0.496,-0.059,7.206,457,351,1346,350
41,1,-0.919,2.12,-8.096,0.466,-0.091,7.907,463,349,1337,347
42,1,-0.917,2.185,-7.671,0.456,-0.137,8.413,468,347,1330,345
43,1,-0.908,2.245,-7.294,0.457,-0.192,8.814,474,345,1324,343
44,1,-0.896,2.3,-6.941,0.465,-0.257,9.157,479,344,1318,341
45,1,-0.882,2.35,-6.61,0.475,-0.329,9.448,485,342,1313,339
46,1,-0.867,2.396,-6.294,0.486,-0.408,9.701,490,341,1308,337
47,1,-0.854,2.439,-5.989,0.494,-0.491,9.927,496,340,1303,336
48,1,-0.84,2.476,-5.691,0.503,-0.582,10.133,501,339,1298,335
49,1,-0.827,2.51,-5.394,0.51,-0.676,10.327,507,338,1293,333
50,1,-0.814,2.542,-5.105,0.517,-0.773,10.502,512,337,1288,332
51,1,-0.801,2.57,-4.808,0.524,-0.874,10.684,517,337,1283,332
52,1,-0.788,2.592,-4.52,0.529,-0.982,10.844,523,337,1278,331
53,1,-0.776,2.615,-4.233,0.534,-1.088,10.996,529,337,1273,331
54,1,-0.766,2.634,-3.944,0.536,-1.196,11.146,534,338,1267,331
55,1,-0.755,2.65,-3.66,0.538,-1.307,11.285,540,338,1261,331
56,1,-0.746,2.663,-3.377,0.539,-1.421,11.416,545,339,1256,331
57,1,-0.736,2.669,-3.104,0.541,-1.541,11.529,551,340,1250,332
58,1,-0.725,2.676,-2.824,0.543,-1.659,11.647,557,341,1244,332
59,1,-0.716,2.679,-2.549,0.542,-1.779,11.756,563,342,1238,333
60,1,-0.709,2.68,-2.278,0.54,-1.9,11.854,568,344,1232,334
61,1,-0.701,2.676,-2.01,0.539,-2.025,11.946,574,346,1226,336
62,1,-0.692,2.67,-1.741,0.538,-2.151,12.037,580,348,1220,337
63,1,-0.685,2.661,-1.476,0.537,-2.279,12.119,586,351,1213,339
64,1,-0.678,2.649,-1.213,0.534,-2.407,12.197,592,353,1207,341
65,1,-0.669,2.632,-0.955,0.533,-2.539,12.267,598,357,1201,344
66,1,-0.664,2.616,-0.697,0.529,-2.668,12.334,604,360,1194,346
67,1,-0.659,2.595,-0.44,0.524,-2.8,12.397,610,363,1187,349
68,1,-0.655,2.572,-0.186,0.518,-2.933,12.455,616,367,1180,352
69,1,-0.649,2.546,0.068,0.515,-3.067,12.511,622,371,1173,355
70,1,-0.643,2.516,0.32,0.512,-3.204,12.564,629,375,1166,359
71,1,-0.637,2.484,0.569,0.509,-3.34,12.611,635,380,1159,362
72,1,-0.634,2.431,0.821,0.502,-3.498,12.661,641,387,1151,368
73,1,-0.624,2.398,1.044,0.504,-3.629,12.675,648,391,1145,372
74,1,-0.627,2.364,1.313,0.491,-3.76,12.743,654,397,1136,376
75,1,0.199,2.001,-1.284,1.449,-4.274,9.45,661,403,1268,392
