1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,1,-0.258,1.082,11.874,0.959,1.82,-0.999,1160,753,592,670
31,1,-0.271,1.144,11.669,0.892,1.734,-1.44,1143,736,609,655
32,1,-0.291,1.209,11.424,0.811,1.659,-1.964,1123,718,628,639
33,1,-0.31,1.28,11.147,0.733,1.6,-2.535,1102,699,649,623
34,1,-0.337,1.353,10.84,0.644,1.546,-3.147,1079,679,671,605
35,1,-0.361,1.424,10.516,0.564,1.489,-3.76,1056,659,694,588
36,1,-0.391,1.496,10.189,0.478,1.43,-4.339,1032,640,716,572
37,1,-0.427,1.565,9.877,0.384,1.368,-4.853,1010,622,734,557
38,1,-0.457,1.631,9.548,0.309,1.296,-5.369,988,605,754,542
39,1,-0.478,1.693,9.199,0.255,1.218,-5.898,966,589,776,529
40,1,-0.505,1.755,8.863,0.194,1.139,-6.367,946,573,795,516
41,1,-0.529,1.813,8.532,0.141,1.054,-6.801,927,558,813,504
42,1,-0.556,1.868,8.203,0.086,0.963,-7.207,908,545,831,492
43,1,-0.582,1.919,7.88,0.035,0.866,-7.581,890,532,847,482
44,1,-0.608,1.966,7.556,-0.014,0.764,-7.936,873,521,863,472
45,1,-0.629,2.012,7.239,-0.049,0.662,-8.262,857,509,878,463
46,1,-0.658,2.054,6.923,-0.099,0.554,-8.571,840,499,893,455
47,1,-0.683,2.094,6.604,-0.138,0.445,-8.869,825,489,907,447
48,1,-0.707,2.131,6.286,-0.174,0.333,-9.152,810,480,921,440
49,1,-0.732,2.165,5.973,-0.21,0.218,-9.413,795,471,934,433
50,1,-0.755,2.194,5.664,-0.241,0.098,-9.657,782,464,946,427
51,1,-0.776,2.222,5.368,-0.268,-0.023,-9.869,769,456,958,421
52,1,-0.799,2.247,5.059,-0.298,-0.144,-10.093,756,450,970,416
53,1,-0.826,2.267,4.752,-0.332,-0.272,-10.306,743,443,981,411
54,1,-0.85,2.285,4.452,-0.359,-0.399,-10.498,731,438,992,407
55,1,-0.875,2.302,4.148,-0.386,-0.526,-10.689,719,432,1003,402
56,1,-0.899,2.315,3.85,-0.413,-0.655,-10.864,707,427,1013,399
57,1,-0.924,2.325,3.559,-0.438,-0.787,-11.021,696,423,1022,395
58,1,-0.948,2.334,3.266,-0.462,-0.917,-11.177,685,418,1032,392
59,1,-0.971,2.341,2.974,-0.484,-1.047,-11.326,675,414,1041,389
60,1,-0.993,2.345,2.681,-0.504,-1.178,-11.469,665,411,1050,387
61,1,-1.017,2.344,2.392,-0.524,-1.315,-11.603,655,408,1058,385
62,1,-1.04,2.339,2.102,-0.544,-1.454,-11.733,645,405,1067,383
63,1,-1.065,2.334,1.818,-0.564,-1.59,-11.852,635,403,1075,382
64,1,-1.087,2.324,1.533,-0.582,-1.729,-11.968,626,401,1083,380
65,1,-1.11,2.312,1.249,-0.599,-1.869,-12.079,617,399,1090,379
66,1,-1.133,2.298,0.967,-0.616,-2.008,-12.183,609,398,1098,379
67,1,-1.155,2.282,0.681,-0.632,-2.147,-12.29,600,396,1105,378
68,1,-1.181,2.261,0.421,-0.65,-2.29,-12.359,592,396,1111,378
69,1,-1.191,2.222,0.215,-0.65,-2.453,-12.359,587,397,1117,380
70,1,-1.227,2.198,-0.098,-0.681,-2.594,-12.493,577,396,1123,379
71,1,-1.252,2.181,-0.381,-0.698,-2.723,-12.585,569,395,1130,379
72,1,-1.264,2.134,-0.591,-0.698,-2.886,-12.585,563,397,1135,381
73,1,-1.275,2.085,-0.801,-0.698,-3.05,-12.585,558,399,1140,383
74,1,-1.287,2.032,-1.011,-0.698,-3.213,-12.585,553,402,1145,386
75,1,-1.299,1.977,-1.221,-0.698,-3.377,-12.585,548,404,1150,389
76,1,-1.359,2.001,-1.703,-0.755,-3.446,-12.903,534,398,1159,384
77,1,-1.386,1.967,-1.999,-0.772,-3.58,-12.997,526,398,1165,384
78,1,-1.414,1.925,-2.272,-0.789,-3.721,-13.063,519,399,1170,386
79,1,-1.437,1.876,-2.535,-0.801,-3.867,-13.115,513,401,1175,387
80,1,-1.46,1.824,-2.8,-0.812,-4.015,-13.169,506,403,1180,389
81,1,-1.482,1.769,-3.062,-0.822,-4.163,-13.218,500,405,1185,392
82,1,-1.504,1.711,-3.327,-0.832,-4.312,-13.269,494,407,1190,394
83,1,-1.526,1.655,-3.583,-0.84,-4.455,-13.309,488,409,1195,396
84,1,-1.548,1.592,-3.844,-0.85,-4.605,-13.353,483,411,1199,399
85,1,-1.572,1.528,-4.097,-0.861,-4.752,-13.387,477,414,1204,401
86,1,-1.598,1.461,-4.355,-0.874,-4.901,-13.427,471,417,1208,404
87,1,-1.62,1.39,-4.612,-0.883,-5.05,-13.463,466,420,1212,407
88,1,-1.642,1.318,-4.863,-0.89,-5.198,-13.493,460,423,1216,410
89,1,-1.663,1.244,-5.104,-0.898,-5.347,-13.511,455,426,1220,413
90,1,-1.688,1.169,-5.349,-0.908,-5.493,-13.532,450,429,1224,416
91,1,-1.711,1.088,-5.599,-0.917,-5.643,-13.558,445,433,1227,420
92,1,-1.732,1.006,-5.841,-0.924,-5.792,-13.576,440,436,1231,423
93,1,-1.757,0.92,-6.091,-0.934,-5.942,-13.602,435,440,1234,427
