1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,1,0.058,0.84,12.751,0.852,1.985,-0.049,1267,822,543,738
28,1,0.072,0.872,12.75,0.852,1.821,-0.049,1270,817,545,733
29,1,0.086,0.901,12.749,0.852,1.658,-0.049,1272,813,547,729
30,1,0.046,1.12,12.084,0.734,1.917,-1.501,1213,752,606,676
31,1,0.037,1.237,11.761,0.688,1.939,-2.149,1188,723,634,650
32,1,0.029,1.341,11.465,0.646,1.933,-2.707,1166,698,658,628
33,1,0.021,1.445,11.168,0.606,1.923,-3.24,1144,673,682,607
34,1,0.005,1.545,10.877,0.552,1.904,-3.73,1123,651,703,587
35,1,0.001,1.646,10.562,0.526,1.883,-4.243,1102,628,727,567
36,1,-0.003,1.742,10.245,0.499,1.851,-4.729,1082,606,750,549
37,1,-0.008,1.835,9.932,0.474,1.809,-5.182,1062,586,772,531
38,1,-0.016,1.925,9.619,0.444,1.762,-5.609,1043,567,792,515
39,1,-0.021,2.011,9.31,0.421,1.705,-6.006,1025,549,812,500
40,1,-0.027,2.097,9.002,0.398,1.647,-6.381,1008,531,831,485
41,1,-0.03,2.177,8.694,0.38,1.579,-6.737,992,515,850,471
42,1,-0.031,2.252,8.381,0.368,1.503,-7.084,975,500,869,459
43,1,-0.038,2.327,8.083,0.346,1.426,-7.388,960,486,885,447
44,1,-0.042,2.397,7.781,0.33,1.342,-7.685,945,472,902,435
45,1,-0.046,2.466,7.487,0.313,1.256,-7.957,931,460,917,425
46,1,-0.048,2.528,7.189,0.303,1.161,-8.222,917,448,933,415
47,1,-0.052,2.585,6.895,0.287,1.059,-8.47,904,437,948,406
48,1,-0.054,2.641,6.6,0.278,0.958,-8.708,891,427,962,398
49,1,-0.057,2.695,6.313,0.266,0.854,-8.924,879,417,976,390
50,1,-0.059,2.745,6.02,0.255,0.746,-9.142,867,408,989,383
51,1,-0.061,2.792,5.733,0.246,0.636,-9.341,855,400,1002,376
52,1,-0.065,2.836,5.446,0.235,0.523,-9.533,844,392,1014,369
53,1,-0.061,2.843,5.287,0.235,0.36,-9.533,838,389,1022,367
54,1,-0.068,2.904,4.91,0.22,0.275,-9.842,824,379,1037,359
55,1,-0.071,2.943,4.604,0.21,0.162,-10.04,813,372,1049,354
56,1,-0.074,2.969,4.323,0.202,0.033,-10.198,803,367,1060,349
57,1,-0.074,2.997,4.038,0.197,-0.091,-10.355,793,361,1071,345
58,1,-0.077,3.023,3.761,0.188,-0.215,-10.496,783,356,1082,341
59,1,-0.079,3.045,3.488,0.182,-0.343,-10.627,774,352,1092,338
60,1,-0.079,3.064,3.215,0.177,-0.472,-10.755,766,347,1101,335
61,1,-0.083,3.08,2.941,0.168,-0.602,-10.879,757,344,1111,332
62,1,-0.086,3.092,2.668,0.161,-0.735,-10.997,748,340,1120,330
63,1,-0.087,3.102,2.396,0.156,-0.869,-11.112,740,337,1129,328
64,1,-0.087,3.109,2.124,0.152,-1.002,-11.222,732,335,1138,326
65,1,-0.092,3.113,1.86,0.143,-1.138,-11.319,724,332,1146,324
66,1,-0.094,3.112,1.594,0.137,-1.278,-11.416,717,331,1154,323
67,1,-0.095,3.107,1.325,0.133,-1.418,-11.513,709,329,1163,322
68,1,-0.097,3.101,1.064,0.128,-1.559,-11.598,702,328,1170,322
69,1,-0.098,3.094,0.801,0.124,-1.697,-11.683,695,327,1178,321
70,1,-0.1,3.084,0.538,0.119,-1.838,-11.766,688,326,1185,321
71,1,-0.103,3.07,0.278,0.114,-1.98,-11.842,681,325,1193,321
72,1,-0.102,3.051,0.02,0.112,-2.124,-11.915,675,325,1200,321
73,1,-0.103,3.03,-0.235,0.108,-2.269,-11.982,669,326,1207,322
74,1,-0.107,3.007,-0.49,0.102,-2.414,-12.047,662,326,1213,323
75,1,-0.108,2.979,-0.746,0.099,-2.56,-12.11,656,327,1220,324
76,1,-0.11,2.95,-1.005,0.095,-2.706,-12.177,650,327,1226,325
77,1,-0.112,2.919,-1.251,0.091,-2.853,-12.227,645,328,1232,326
78,1,-0.114,2.884,-1.507,0.087,-2.999,-12.287,639,329,1238,328
79,1,-0.117,2.846,-1.76,0.081,-3.148,-12.341,633,331,1244,330
80,1,-0.121,2.805,-2.009,0.076,-3.296,-12.391,627,333,1250,332
81,1,-0.121,2.763,-2.257,0.074,-3.444,-12.438,622,334,1256,334
82,1,-0.122,2.718,-2.499,0.071,-3.592,-12.476,617,336,1261,336
83,1,-0.127,2.67,-2.75,0.064,-3.741,-12.524,612,338,1266,338
84,1,-0.128,2.617,-3.0,0.063,-3.892,-12.571,607,341,1272,341
85,1,-0.131,2.564,-3.242,0.058,-4.04,-12.606,602,343,1277,344
86,1,-0.134,2.507,-3.486,0.053,-4.19,-12.644,597,346,1282,346
87,1,-0.137,2.448,-3.724,0.048,-4.341,-12.674,592,349,1286,349
88,1,-0.139,2.383,-3.965,0.046,-4.495,-12.706,587,352,1291,353
89,1,-0.141,2.319,-4.204,0.043,-4.645,-12.735,583,355,1296,356
90,1,-0.144,2.251,-4.443,0.039,-4.797,-12.764,578,359,1300,359
91,1,-0.148,2.182,-4.684,0.034,-4.947,-12.795,574,362,1305,363
92,1,-0.153,2.108,-4.924,0.028,-5.099,-12.824,569,366,1309,367
93,1,-0.157,2.033,-5.161,0.023,-5.25,-12.848,565,370,1313,370
94,1,-0.161,1.955,-5.393,0.018,-5.402,-12.867,561,373,1317,374
95,1,-0.164,1.875,-5.625,0.015,-5.554,-12.886,557,377,1321,378
96,1,-0.165,1.789,-5.865,0.013,-5.709,-12.913,553,382,1325,382
97,1,-0.169,1.701,-6.098,0.009,-5.862,-12.931,549,386,1329,387
98,1,-0.172,1.613,-6.325,0.005,-6.015,-12.943,545,390,1333,391
99,1,-0.177,1.522,-6.56,-0.0,-6.166,-12.963,541,395,1337,396
100,1,-0.18,1.427,-6.792,-0.003,-6.32,-12.979,537,400,1340,400
